,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,50-59 deaths,60-69 deaths,70-79 deaths,80-89 deaths,90+ deaths
93,93,0,0,0,0,1.1884471152847073e-05,6.0225368605106745e-05,7.387645897767926e-05,0.00026381410463709295,0.00041113997805441625,0.00023141006425529865
94,94,0,0,0,0,1.0053642307832059e-05,5.094751849080223e-05,6.249562845317576e-05,0.00022317296324514388,0.00034780296276109885,0.00019576083634969827
95,95,0,0,0,0,8.499887092127455e-06,4.307375790150584e-05,5.2837147905065036e-05,0.00018868236321889652,0.0002940512327033679,0.00016550668455119172
96,96,0,0,0,0,7.182160199533192e-06,3.6396086946972925e-05,4.464587077775224e-05,0.00015943117182341782,0.00024846483691552234,0.0001398483897087559
97,97,0,0,0,0,6.065338674306365e-06,3.073651765206239e-05,3.770346513490264e-05,0.0001346397219618424,0.00020982870650071154,0.00011810205050774508
98,98,0,0,0,0,5.119395596798243e-06,2.5942886552311876e-05,3.182327710953921e-05,0.00011364146946739481,0.0001771040685150956,9.968299377962393e-05
99,99,0,0,0,0,4.318684005938721e-06,2.188522592225988e-05,2.6845879610373693e-05,9.586709745719877e-05,0.00014940367346512017,8.409183130317032e-05
100,100,0,0,0,0,3.641317265395402e-06,1.8452623738671073e-05,2.2635220543007047e-05,8.083076156398807e-05,0.00012597035924692245,7.090239452154456e-05
101,101,0,0,0,0,3.0686336382301816e-06,1.555051037606912e-05,1.9075294489475875e-05,6.811820444656666e-05,0.00010615852825531572,5.9751308936342624e-05
102,102,0,0,0,0,2.5847342487015696e-06,1.3098317196638898e-05,1.606727057826713e-05,5.737649936427157e-05,8.941816330069355e-05,5.032899746924045e-05
103,103,0,0,0,0,2.1760848866378207e-06,1.1027458666713049e-05,1.3527017213646433e-05,4.830521094286456e-05,7.528105214193648e-05,4.237192694276568e-05
104,104,0,0,0,0,1.8311732572703844e-06,9.279595446912521e-06,1.1382971466033702e-05,4.064878673094726e-05,6.334893013961509e-05,3.565593417474106e-05
105,105,0,0,0,0,1.5402143064839473e-06,7.805141107741491e-06,9.574307309630458e-06,3.419001594504795e-05,5.328328606487523e-05,2.9990488179610366e-05
106,106,0,0,0,0,1.294897167335153e-06,6.561979763801755e-06,8.049362586910854e-06,2.8744412132785057e-05,4.479660778455097e-05,2.5213762803845636e-05
107,107,0,0,0,0,1.0881680876930627e-06,5.514366044796956e-06,6.764289639595601e-06,2.4155394552885167e-05,3.7644872703188334e-05,2.1188409972562573e-05
108,108,0,0,0,0,9.140444196459648e-07,4.631982474157593e-06,5.6818990263252075e-06,2.0290159071122323e-05,3.162111277824727e-05,1.779793775945999e-05
109,109,0,0,0,0,7.674553884385386e-07,3.889132554763594e-06,4.77066970772159e-06,1.7036143514162377e-05,2.6549905965716847e-05,1.4943609897954259e-05
110,110,0,0,0,0,6.441059193721646e-07,3.264050702468725e-06,4.00390256476652e-06,1.429800486914487e-05,2.228266534956004e-05,1.2541794268516811e-05
111,111,0,0,0,0,5.403602941804951e-07,2.7383126668440824e-06,3.358997181513519e-06,1.1995036662318182e-05,1.8693614266346598e-05,1.0521697498282403e-05
112,112,0,0,0,0,4.531428404248275e-07,2.2963322679118528e-06,2.8168345087575995e-06,1.0058964440394674e-05,1.5676350682474223e-05,8.823431221373022e-06
113,113,0,0,0,0,3.7985323523537186e-07,1.924932192074207e-06,2.361250373659416e-06,8.432065664370434e-06,1.3140917150626151e-05,7.396362904405934e-06
114,114,0,0,0,0,3.18294334734055e-07,1.6129782627881953e-06,1.9785868517317194e-06,7.0655676511788e-06,1.101130408870187e-05,6.197710567479469e-06
115,115,0,0,0,0,2.6661072765617336e-07,1.3510680568501511e-06,1.657310302779609e-06,5.918283573468682e-06,9.223324059427888e-06,5.1913463228262254e-06
